airport,total_delays_ct,longitude,latitude
JAN,5.0,46.616195,35.174259
JAX,4.0,3.6168847,45.1683631
LAN,1.0,3.620686,49.564665
LEX,21.0,-81.8003918,37.3703899
LFT,17.0,-122.0019921,37.3871815
LIT,16.0,-96.6719618,35.3481286
MCI,22.0,11.392882331230885,47.26281635
MDT,7.0,-76.36139938663678,36.7778576
MEM,1.0,-100.7712354,46.8397434
MGM,5.0,-118.4008146,34.0681903
MHT,16.0,7.2622222,50.343663
MKE,7.0,15.115839336574236,48.8638011
MLB,9.0,2.147093452982922,48.9811975
MSN,11.0,56.0064125,26.7442307
MSP,10.0,57.1743114,50.2863237
MSY,7.0,138.58985442726532,-34.925185299999995
MYR,17.0,-78.92905970872894,33.680640600000004
OAJ,5.0,-84.06156710468028,9.9316554
OKC,3.0,22.866730976243858,43.9818686
ORF,40.0,-76.20229629965002,36.8946697
PHL,50.0,102.6007983,15.8137152
PIA,16.0,2.9191579,42.7452716
PIT,6.0,-1.1063789,44.4765421
PNS,20.0,18.23618521690468,49.8044351
PVD,11.0,-71.4296527,41.72434
PWM,3.0,57.5610161,26.9297693
RDU,10.0,-78.79765,35.870371
RIC,0.0,22.5194504,41.4427241
ROC,14.0,-77.67269338979611,43.1161699
SAT,0.0,-7.7336741,40.7426067
SAV,24.0,30.645786,37.765446
SBN,5.0,31.5713451,40.4085088
SDF,9.0,48.5279462,34.7903513
SGF,5.0,3.8523111,43.5756415
SHV,19.0,-93.7111,32.5173
STL,6.0,-90.37047024952082,38.74962725
SYR,1.0,43.166667,19.166667
TLH,9.0,-0.5715147,34.7797863
TRI,1.0,-77.3327425,38.5451489
TUL,1.0,1.7706797,45.2678347
TYS,33.0,-83.99887165077078,35.809552999999994
VPS,3.0,-121.9844674,37.3787644
XNA,0.0,-94.30231731247596,36.279381150000006
ABE,12.0,-84.3743929,40.1658829
ABQ,27.0,-0.0522137,51.5473673
ABR,2.0,13.854983,42.227681
ABY,6.0,28.4403379,9.5963774
ACT,8.0,-104.7105892,38.6786534
ACV,25.0,-58.4858446,-34.5672813
AEX,10.0,-92.54095486627727,31.32927365
AGS,2.0,-122.3960076,37.7794178
ALB,20.0,-115.002136,55.001251
ALW,2.0,78.514663,17.5050368
AMA,8.0,35.9239625,31.9515694
APN,8.0,5.8263043,51.8458777
ASE,43.0,98.98579,31.133139
ATL,56.0,-84.42927118585675,33.63779875
ATW,34.0,43.777669,13.770767
AUS,28.0,-97.66500963529676,30.19348925
AVL,25.0,15.422190596309871,47.0795199
AVP,10.0,12.0919873,44.54921
AZO,11.0,132.5265527,33.5155475
BDL,1.0,4.5322123,36.4636178
BFF,5.0,-118.3014392,34.1012301
BFL,15.0,127.2109745,37.744653
BHM,27.0,19.14518437848014,50.2917643
BIL,4.0,7.2439029,47.1402077
BIS,13.0,16.165472532604653,43.0434206
BJI,6.0,89.238684,27.412079
BLI,4.0,48.4078382,55.4673327
BMI,1.0,11.43520439574488,49.49915355
BNA,37.0,44.7364245,35.5710071
BOI,99.0,9.495278,9.568333
BOS,18.0,22.8374152,45.7520158
BPT,5.0,-96.023646,41.2084688
BQK,2.0,-81.4639706620112,31.259811
BRD,5.0,-0.5800364,44.841225
BRO,5.0,17.6426027,59.514658
BTM,2.0,77.60456543431182,12.91127585
BTR,17.0,35.6826178,32.9956392
BTV,0.0,9.7499395,47.4721844
BUF,2.0,-78.73075229745353,42.9402016
BUR,61.0,0.3267126,43.1893067
BZN,13.0,26.1066426,43.7371465
CAE,3.0,-72.635583,42.2040159
CAK,13.0,16.5136076,47.353935
CDC,3.0,-60.06222752312142,-3.09848925
CHA,15.0,91.5017422,29.7583709
CHO,17.0,-16.6656709,28.0501772
CHS,8.0,-92.876885,40.729827
CID,20.0,-80.1059762,35.712047
CIU,13.0,99.375908,29.0464667
CLE,18.0,-84.1566341,39.0678155
CLL,3.0,-97.559536,35.655483
CMH,28.0,-93.1047756,37.6435334
CMX,15.0,-80.1945111928758,25.7668923
CNY,6.0,99.8402147,19.9088414
COS,55.0,1.568609,42.9768891
CPR,3.0,-82.583211,34.642867
CRP,5.0,-95.68595469270475,43.87528545
CRW,14.0,-101.7345891,32.6826975
CSG,7.0,-2.577449101991652,51.4622096
CVG,4.0,10.927840369587262,44.6204085
CYS,8.0,-70.6572197,-33.4346064
DAY,33.0,-121.3744266,41.2115526
DCA,3.0,-77.0460178,38.8530365
DDC,5.0,85.32531858843163,27.64861265
DEC,7.0,18.7600689,46.2843291
DEN,479.0,-104.68536732610298,39.8606676
DFW,346.0,-97.052651,32.8169726
DIK,5.0,40.646145,38.840122
DLH,24.0,-118.38296762351402,33.93304755
DRO,27.0,10.9111105,45.961471
DSM,10.0,-121.6883402,44.0033869
DTW,213.0,25.35,11.433333
DVL,4.0,-6.349155552741122,53.4135594
ECP,7.0,-74.664062,40.33138
EGE,5.0,32.9169558,39.9008874
EKO,1.0,3.3941795,6.4550575
ELM,8.0,-76.3488476,40.2039825
ELP,19.0,6.6432482,52.8820781
ESC,7.0,8.762881991503136,52.0726017
EUG,29.0,-123.214917964354,44.12416275
EVV,7.0,-87.53549639961464,38.0174294
EWR,0.0,-0.9808491474216804,51.9293628
FAR,32.0,-7.9351771,37.0162727
FAT,52.0,124.6290998,-9.9020987
FAY,1.0,2.80813,49.88527
FCA,1.0,13.746501716015452,41.49103425
FLG,21.0,3.408015,43.4551347
FNT,13.0,10.1704954,48.9530122
FOD,7.0,144.30191828138078,-38.200190250000006
FSD,12.0,53.0982277,18.4596994
FSM,12.0,16.3807122,48.210678
FWA,26.0,36.703949,35.9823472
GCC,5.0,-106.3953384675806,31.6982107
GCK,14.0,21.0010414,50.5925097
GEG,73.0,5.709592250000002,45.19402575
GFK,8.0,9.1612291,45.4509182
GGG,9.0,100.13688698797796,-0.6489734
GJT,30.0,-108.52444920306618,39.1234158
GPT,2.0,104.999927,35.000074
GRB,28.0,-1.0016453048843648,41.6424143
GRI,6.0,20.069851,42.2999256
GRK,11.0,18.049326488265656,45.0363979
GRR,5.0,34.9405303,31.3248393
GSO,14.0,-112.1760442,33.4619044
GSP,10.0,-82.21722845651891,34.8954456
GTF,18.0,2.362486,48.856435
GUC,2.0,17.397500238271864,52.091883
HDN,7.0,47.483692,14.28354
HIB,5.0,-92.83874877590284,47.38500865
HLN,14.0,44.7544342,37.3005653
HOU,4.0,118.9650909,36.9872437
HPN,9.0,106.6990686,10.9287173
HRL,3.0,76.5120396,10.3528744
HSV,29.0,19.42432223087173,51.7359606
HYS,15.0,1.0751313,47.2176844
IAD,28.0,-43.3744102,-21.7788848
IAH,130.0,-79.6311401,43.485555
ICT,25.0,11.1712504,10.3026067
IDA,31.0,-93.8929997,33.0028525
IMT,4.0,10.511126066867837,43.8461091
IND,15.0,-86.1746933,40.3270127
INL,4.0,-112.079882,43.494997
JAC,4.0,18.1360358,48.5918367
JAN,4.0,46.616195,35.174259
JAX,2.0,3.6168847,45.1683631
JFK,63.0,-73.7793733748521,40.6429479
JLN,1.0,104.703698,-3.324625
JMS,3.0,82.1348988,23.2555622
JST,8.0,106.6594768,-6.2257036
LAN,1.0,3.620686,49.564665
LAR,6.0,54.3229561,27.6619203
LAS,40.0,0.3098676,43.4697786
LAW,3.0,-88.6053317,35.7631227
LAX,293.0,-83.1215404,31.4732507
LBB,11.0,8.2809779,49.996317
LBF,6.0,15.56088232116836,50.9140256
LBL,5.0,5.7715086855495485,45.18533325
LCH,7.0,-98.32828109436466,34.7534653
LEX,19.0,-81.8003918,37.3703899
LFT,11.0,-122.0019921,37.3871815
LGA,10.0,24.0216384,42.8814427
LGB,2.0,-89.0736312222168,13.71850975
LIT,14.0,-96.6719618,35.3481286
LNK,14.0,-97.798683,38.798323
LWS,13.0,103.378253,20.0171109
MAF,28.0,55.4444722,-21.099332
MBS,40.0,-84.08284956680652,43.53579615
MCI,5.0,11.392882331230885,47.26281635
MCW,6.0,77.139677,28.705982
MDT,14.0,-76.36139938663678,36.7778576
MDW,25.0,-99.412482,36.410372
MEI,4.0,116.2342558,24.4146228
MEM,18.0,-100.7712354,46.8397434
MFE,6.0,-82.4789063,38.4100884
MFR,36.0,30.5301114,13.0986515
MGM,3.0,-118.4008146,34.0681903
MKE,66.0,15.115839336574236,48.8638011
MLI,19.0,0.5577074,46.8265409
MOB,11.0,4.3186855,6.4413385
MOT,13.0,-93.571286,32.9068055
MRY,36.0,-3.25,57.416667
MSN,22.0,56.0064125,26.7442307
MSO,4.0,70.8361025,40.0513912
MSP,218.0,57.1743114,50.2863237
MTJ,7.0,-8.942661,38.69581
OAK,11.0,-88.517825,37.5764379
OKC,54.0,22.866730976243858,43.9818686
OMA,29.0,-7.3029907,54.5992486
ONT,34.0,-86.000977,50.000678
ORD,725.0,-94.0710625,41.2511017
ORF,4.0,-76.20229629965002,36.8946697
OTH,9.0,-90.644104,40.278598
PDX,122.0,-122.67777,45.5255102
PHX,330.0,-112.36551,33.409092
PIA,18.0,2.9191579,42.7452716
PIB,6.0,-98.2564642,26.1029931
PIH,4.0,74.5204782,26.6200302
PIT,9.0,-1.1063789,44.4765421
PLN,9.0,7.146114,48.4190869
PNS,3.0,18.23618521690468,49.8044351
PRC,2.0,104.999927,35.000074
PSC,30.0,-75.894495,41.23857235
PSP,69.0,44.8668457,41.6907
PWM,14.0,57.5610161,26.9297693
RAP,16.0,-103.0606801244568,44.0448069
RDD,22.0,43.75082,15.802349
RDM,43.0,45.393795,14.832183
RDU,2.0,-78.79765,35.870371
RHI,10.0,-89.47897405074303,45.6314535
RIC,12.0,22.5194504,41.4427241
RIW,4.0,7.093893714359217,50.86010085
RKS,5.0,21.544962874772267,61.1448902
RNO,28.0,30.7383222,57.9159394
ROA,10.0,1.0939658,49.4404591
ROC,3.0,-77.67269338979611,43.1161699
ROW,5.0,-94.6905014,36.278693
RST,6.0,49.5846102,37.2793607
SAF,22.0,10.4324131,6.4322505
SAN,134.0,3.282606,48.1978559
SAT,4.0,-7.7336741,40.7426067
SAV,2.0,30.645786,37.765446
SBA,29.0,56.7028366,22.7382098
SBN,60.0,31.5713451,40.4085088
SBP,68.0,2.433387,49.499205
SCE,16.0,-117.669385,35.615163
SDF,21.0,48.5279462,34.7903513
SEA,306.0,126.9782914,37.5666791
SFO,456.0,9.780981751762262,54.92108795
SGF,26.0,3.8523111,43.5756415
SGU,30.0,-7.415254,37.1950896
SHR,5.0,-97.416283,37.732557
SHV,4.0,-93.7111,32.5173
SJC,73.0,-106.03875579447538,36.09509
SJT,5.0,-66.940356,10.485195
SLC,172.0,-51.20556320285798,-30.044138
SLN,15.0,77.5776713,12.9777049
SMF,89.0,57.49604476883336,-20.29515195
SNA,60.0,44.2,15.35
SPS,5.0,54.976368,54.06665
STL,7.0,-90.37047024952082,38.74962725
STS,42.0,-92.46003172493836,44.003452
SUN,5.0,-81.1698244,37.919279
SUX,5.0,-96.90879984451496,19.5305276
SWO,4.0,8.0876553,53.54691605
SYR,5.0,43.166667,19.166667
TUL,27.0,1.7706797,45.2678347
TUS,53.0,59.5169387,36.4833014
TVC,11.0,13.400984544985985,-8.97796365
TWF,4.0,29.953455,10.618647
TXK,8.0,-94.07746668519636,33.46890325
TYR,13.0,35.1964023,33.2721211
TYS,30.0,-83.99887165077078,35.809552999999994
VCT,3.0,-96.978525,28.816423
VEL,9.0,75.3044557,33.7865754
XNA,23.0,-94.30231731247596,36.279381150000006
XWA,23.0,103.85141787458431,1.42385795
YUM,17.0,-114.60772586873736,32.64851395
AGS,15.0,-122.3960076,37.7794178
ALB,7.0,-115.002136,55.001251
ART,2.0,-99.1114416,30.7385109
AVL,3.0,15.422190596309871,47.0795199
BDL,2.0,4.5322123,36.4636178
BGR,0.0,-68.798961,44.827739
BOS,10.0,22.8374152,45.7520158
BUF,0.0,-78.73075229745353,42.9402016
CAE,9.0,-72.635583,42.2040159
CHA,14.0,91.5017422,29.7583709
CHO,16.0,-16.6656709,28.0501772
CLT,235.0,-71.332733,42.463107
CMH,1.0,-93.1047756,37.6435334
CVG,1.0,10.927840369587262,44.6204085
DTW,6.0,25.35,11.433333
ERI,6.0,-80.0852695,42.1294712
EVV,2.0,-87.53549639961464,38.0174294
EWN,8.0,8.5146114,46.9565265
FAY,7.0,2.80813,49.88527
FLO,2.0,-95.9130149,31.4182329
FSD,3.0,53.0982277,18.4596994
FWA,10.0,36.703949,35.9823472
GNV,6.0,-77.0713713,-11.9344683
GRR,4.0,34.9405303,31.3248393
GSO,4.0,-112.1760442,33.4619044
GSP,2.0,-82.21722845651891,34.8954456
HSV,4.0,19.42432223087173,51.7359606
HTS,4.0,-77.4072045,37.2112612
ILM,2.0,-77.90953507173883,34.27353635
JAN,8.0,46.616195,35.174259
LYH,12.0,44.8971733,37.2112475
MDT,17.0,-76.36139938663678,36.7778576
MGM,2.0,-118.4008146,34.0681903
MHT,3.0,7.2622222,50.343663
MKE,2.0,15.115839336574236,48.8638011
MOB,11.0,4.3186855,6.4413385
MSN,1.0,56.0064125,26.7442307
MYR,0.0,-78.92905970872894,33.680640600000004
OAJ,10.0,-84.06156710468028,9.9316554
ORD,20.0,-94.0710625,41.2511017
ORF,3.0,-76.20229629965002,36.8946697
PGV,6.0,23.90219722421177,54.8949138
PHF,9.0,8.7831561,51.7364081
PHL,78.0,102.6007983,15.8137152
PVD,2.0,-71.4296527,41.72434
PWM,1.0,57.5610161,26.9297693
RIC,3.0,22.5194504,41.4427241
ROA,25.0,1.0939658,49.4404591
ROC,9.0,-77.67269338979611,43.1161699
SBY,9.0,67.8833398,29.5500097
SCE,3.0,-117.669385,35.615163
SDF,9.0,48.5279462,34.7903513
SGF,0.0,3.8523111,43.5756415
SYR,5.0,43.166667,19.166667
TLH,6.0,-0.5715147,34.7797863
TRI,8.0,-77.3327425,38.5451489
TYS,3.0,-83.99887165077078,35.809552999999994
ABQ,1.0,-0.0522137,51.5473673
AKN,9.0,38.4965266,39.2620966
ANC,112.0,-149.99789189730433,61.18103525
BIL,5.0,7.2439029,47.1402077
BOI,29.0,9.495278,9.568333
BRW,0.0,-92.156886,39.171375
BUR,1.0,0.3267126,43.1893067
BZN,10.0,26.1066426,43.7371465
DLG,9.0,10.106325953840958,56.7256054
EAT,9.0,-0.1370862,51.5112267
ELP,2.0,6.6432482,52.8820781
EUG,2.0,-123.214917964354,44.12416275
FAI,61.0,11.0689304,46.1793313
FAT,0.0,124.6290998,-9.9020987
FCA,8.0,13.746501716015452,41.49103425
GEG,24.0,5.709592250000002,45.19402575
HLN,3.0,44.7544342,37.3005653
ICT,5.0,11.1712504,10.3026067
IDA,6.0,-93.8929997,33.0028525
LAS,19.0,0.3098676,43.4697786
LAX,17.0,-83.1215404,31.4732507
MFR,17.0,30.5301114,13.0986515
MSO,13.0,70.8361025,40.0513912
OAK,6.0,-88.517825,37.5764379
OME,9.0,139.238128,35.803601
ONT,4.0,-86.000977,50.000678
ORD,0.0,-94.0710625,41.2511017
OTZ,10.0,10.8896272,48.5923103
PAE,59.0,24.034245145416094,59.19113755
PDX,90.0,-122.67777,45.5255102
PHX,10.0,-112.36551,33.409092
PSC,3.0,-75.894495,41.23857235
PSP,13.0,44.8668457,41.6907
PUW,11.0,-4.397338,52.02341
RDD,1.0,43.75082,15.802349
RDM,22.0,45.393795,14.832183
RNO,3.0,30.7383222,57.9159394
SAN,9.0,3.282606,48.1978559
SBA,1.0,56.7028366,22.7382098
SBP,0.0,2.433387,49.499205
SEA,189.0,126.9782914,37.5666791
SFO,42.0,9.780981751762262,54.92108795
SJC,2.0,-106.03875579447538,36.09509
SMF,9.0,57.49604476883336,-20.29515195
SNA,8.0,44.2,15.35
STS,4.0,-92.46003172493836,44.003452
SUN,0.0,-81.1698244,37.919279
TUS,5.0,59.5169387,36.4833014
YKM,1.0,-120.4446441,46.5702445
ABQ,17.0,-0.0522137,51.5473673
ALB,8.0,-115.002136,55.001251
ANC,3.0,-149.99789189730433,61.18103525
ATL,61.0,-84.42927118585675,33.63779875
AUS,100.0,-97.66500963529676,30.19348925
BDL,29.0,4.5322123,36.4636178
BIL,6.0,7.2439029,47.1402077
BNA,47.0,44.7364245,35.5710071
BOI,13.0,9.495278,9.568333
BOS,104.0,22.8374152,45.7520158
BQN,9.0,91.4406019,53.72068
BTV,3.0,9.7499395,47.4721844
BUF,6.0,-78.73075229745353,42.9402016
BUR,8.0,0.3267126,43.1893067
BWI,34.0,4.1203454,12.7229649
BZN,6.0,26.1066426,43.7371465
CHS,33.0,-92.876885,40.729827
CID,10.0,-80.1059762,35.712047
CLE,69.0,-84.1566341,39.0678155
CLT,48.0,-71.332733,42.463107
CMH,27.0,-93.1047756,37.6435334
COS,12.0,1.568609,42.9768891
CVG,32.0,10.927840369587262,44.6204085
DCA,57.0,-77.0460178,38.8530365
DEN,729.0,-104.68536732610298,39.8606676
DFW,118.0,-97.052651,32.8169726
DRO,3.0,10.9111105,45.961471
DSM,20.0,-121.6883402,44.0033869
DTW,15.0,25.35,11.433333
ELP,6.0,6.6432482,52.8820781
EUG,14.0,-123.214917964354,44.12416275
EWR,494.0,-0.9808491474216804,51.9293628
EYW,0.0,-81.75961603475078,24.5554773
FAT,10.0,124.6290998,-9.9020987
FCA,5.0,13.746501716015452,41.49103425
FLL,84.0,-87.97114,46.424572
FSD,14.0,53.0982277,18.4596994
GEG,6.0,5.709592250000002,45.19402575
GJT,7.0,-108.52444920306618,39.1234158
GRR,30.0,34.9405303,31.3248393
GSP,7.0,-82.21722845651891,34.8954456
GUM,5.0,-120.5215563,34.9199785
HNL,47.0,1.7524348584139826,52.4748963
IAD,292.0,-43.3744102,-21.7788848
IAH,580.0,-79.6311401,43.485555
ICT,8.0,11.1712504,10.3026067
IND,24.0,-86.1746933,40.3270127
JAC,14.0,18.1360358,48.5918367
JAX,41.0,3.6168847,45.1683631
KOA,22.0,140.5021749,-7.8965141
LAS,113.0,0.3098676,43.4697786
LAX,225.0,-83.1215404,31.4732507
LGA,76.0,24.0216384,42.8814427
LIH,9.0,-159.33671538390365,21.97206585
MAF,12.0,55.4444722,-21.099332
MCI,37.0,11.392882331230885,47.26281635
MCO,110.0,-100.91964965,29.44530225
MDT,8.0,-76.36139938663678,36.7778576
MEM,16.0,-100.7712354,46.8397434
MFE,4.0,-82.4789063,38.4100884
MFR,12.0,30.5301114,13.0986515
MIA,71.0,165.9807237,-21.5549167
MKE,6.0,15.115839336574236,48.8638011
MSN,26.0,56.0064125,26.7442307
MSO,4.0,70.8361025,40.0513912
MSP,42.0,57.1743114,50.2863237
MSY,54.0,138.58985442726532,-34.925185299999995
OGG,8.0,-101.8901892,34.8353363
OKC,5.0,22.866730976243858,43.9818686
OMA,26.0,-7.3029907,54.5992486
ONT,12.0,-86.000977,50.000678
ORD,608.0,-94.0710625,41.2511017
ORF,38.0,-76.20229629965002,36.8946697
PBI,26.0,-121.6543791,36.673138050000006
PDX,54.0,-122.67777,45.5255102
PHL,41.0,102.6007983,15.8137152
PHX,81.0,-112.36551,33.409092
PIT,34.0,-1.1063789,44.4765421
PNS,8.0,18.23618521690468,49.8044351
PSP,21.0,44.8668457,41.6907
PWM,5.0,57.5610161,26.9297693
RAP,5.0,-103.0606801244568,44.0448069
RDM,13.0,45.393795,14.832183
RDU,36.0,-78.79765,35.870371
RIC,28.0,22.5194504,41.4427241
RNO,15.0,30.7383222,57.9159394
ROC,11.0,-77.67269338979611,43.1161699
RSW,40.0,6.4934556,49.9989624
SAN,79.0,3.282606,48.1978559
SAT,54.0,-7.7336741,40.7426067
SAV,18.0,30.645786,37.765446
SBA,16.0,56.7028366,22.7382098
SBN,0.0,31.5713451,40.4085088
SBP,8.0,2.433387,49.499205
SDF,13.0,48.5279462,34.7903513
SEA,78.0,126.9782914,37.5666791
SFO,477.0,9.780981751762262,54.92108795
SJC,19.0,-106.03875579447538,36.09509
SJU,30.0,11.417193959836451,58.11413
SLC,43.0,-51.20556320285798,-30.044138
SMF,26.0,57.49604476883336,-20.29515195
SNA,54.0,44.2,15.35
SPN,0.0,116.627613,-8.304813
SRQ,21.0,47.7693841,39.8153407
STL,34.0,-90.37047024952082,38.74962725
STT,2.0,76.1188893,10.7005828
SYR,17.0,43.166667,19.166667
TPA,66.0,20.7851996,48.109792
TUL,7.0,1.7706797,45.2678347
TUS,12.0,59.5169387,36.4833014
TVC,6.0,13.400984544985985,-8.97796365
ABQ,157.0,-0.0522137,51.5473673
ALB,35.0,-115.002136,55.001251
AMA,26.0,35.9239625,31.9515694
ATL,440.0,-84.42927118585675,33.63779875
AUS,552.0,-97.66500963529676,30.19348925
BDL,50.0,4.5322123,36.4636178
BHM,51.0,19.14518437848014,50.2917643
BLI,9.0,48.4078382,55.4673327
BNA,581.0,44.7364245,35.5710071
BOI,61.0,9.495278,9.568333
BOS,113.0,22.8374152,45.7520158
BUF,78.0,-78.73075229745353,42.9402016
BUR,239.0,0.3267126,43.1893067
BWI,753.0,4.1203454,12.7229649
BZN,23.0,26.1066426,43.7371465
CHS,49.0,-92.876885,40.729827
CLE,79.0,-84.1566341,39.0678155
CLT,42.0,-71.332733,42.463107
CMH,166.0,-93.1047756,37.6435334
COS,65.0,1.568609,42.9768891
CRP,18.0,-95.68595469270475,43.87528545
CVG,30.0,10.927840369587262,44.6204085
DAL,809.0,18.9861778,45.4844796
DCA,180.0,-77.0460178,38.8530365
DEN,1074.0,-104.68536732610298,39.8606676
DSM,29.0,-121.6883402,44.0033869
DTW,51.0,25.35,11.433333
ECP,16.0,-74.664062,40.33138
ELP,123.0,6.6432482,52.8820781
EUG,24.0,-123.214917964354,44.12416275
FAT,25.0,124.6290998,-9.9020987
FLL,194.0,-87.97114,46.424572
GEG,28.0,5.709592250000002,45.19402575
GRR,23.0,34.9405303,31.3248393
GSP,13.0,-82.21722845651891,34.8954456
HDN,5.0,47.483692,14.28354
HNL,100.0,1.7524348584139826,52.4748963
HOU,582.0,118.9650909,36.9872437
HRL,24.0,76.5120396,10.3528744
IAD,21.0,-43.3744102,-21.7788848
IAH,71.0,-79.6311401,43.485555
ICT,28.0,11.1712504,10.3026067
IND,154.0,-86.1746933,40.3270127
ISP,44.0,20.9669264,50.3191774
ITO,16.0,139.087685,34.926734
JAN,25.0,46.616195,35.174259
JAX,62.0,3.6168847,45.1683631
KOA,25.0,140.5021749,-7.8965141
LAS,943.0,0.3098676,43.4697786
LAX,366.0,-83.1215404,31.4732507
LBB,35.0,8.2809779,49.996317
LGA,165.0,24.0216384,42.8814427
LGB,137.0,-89.0736312222168,13.71850975
LIH,28.0,-159.33671538390365,21.97206585
LIT,31.0,-96.6719618,35.3481286
MAF,38.0,55.4444722,-21.099332
MCI,323.0,11.392882331230885,47.26281635
MCO,600.0,-100.91964965,29.44530225
MDW,762.0,-99.412482,36.410372
MEM,51.0,-100.7712354,46.8397434
MHT,22.0,7.2622222,50.343663
MIA,78.0,165.9807237,-21.5549167
MKE,134.0,15.115839336574236,48.8638011
MSP,98.0,57.1743114,50.2863237
MSY,240.0,138.58985442726532,-34.925185299999995
MTJ,5.0,-8.942661,38.69581
MYR,25.0,-78.92905970872894,33.680640600000004
OAK,375.0,-88.517825,37.5764379
OGG,43.0,-101.8901892,34.8353363
OKC,102.0,22.866730976243858,43.9818686
OMA,106.0,-7.3029907,54.5992486
ONT,134.0,-86.000977,50.000678
ORD,120.0,-94.0710625,41.2511017
ORF,39.0,-76.20229629965002,36.8946697
PBI,28.0,-121.6543791,36.673138050000006
PDX,105.0,-122.67777,45.5255102
PHL,84.0,102.6007983,15.8137152
PHX,705.0,-112.36551,33.409092
PIT,140.0,-1.1063789,44.4765421
PNS,15.0,18.23618521690468,49.8044351
PSP,41.0,44.8668457,41.6907
PVD,77.0,-71.4296527,41.72434
PWM,15.0,57.5610161,26.9297693
RDU,132.0,-78.79765,35.870371
RIC,32.0,22.5194504,41.4427241
RNO,89.0,30.7383222,57.9159394
ROC,22.0,-77.67269338979611,43.1161699
RSW,114.0,6.4934556,49.9989624
SAN,445.0,3.282606,48.1978559
SAT,231.0,-7.7336741,40.7426067
SAV,30.0,30.645786,37.765446
SBA,38.0,56.7028366,22.7382098
SDF,63.0,48.5279462,34.7903513
SEA,83.0,126.9782914,37.5666791
SFO,158.0,9.780981751762262,54.92108795
SJC,297.0,-106.03875579447538,36.09509
SJU,48.0,11.417193959836451,58.11413
SLC,115.0,-51.20556320285798,-30.044138
SMF,335.0,57.49604476883336,-20.29515195
SNA,189.0,44.2,15.35
SRQ,61.0,47.7693841,39.8153407
STL,465.0,-90.37047024952082,38.74962725
SYR,22.0,43.166667,19.166667
TPA,312.0,20.7851996,48.109792
TUL,71.0,1.7706797,45.2678347
TUS,67.0,59.5169387,36.4833014
VPS,15.0,-121.9844674,37.3787644
ABQ,11.0,-0.0522137,51.5473673
ATL,14.0,-84.42927118585675,33.63779875
AUS,12.0,-97.66500963529676,30.19348925
BDL,6.0,4.5322123,36.4636178
BHM,6.0,19.14518437848014,50.2917643
BIL,5.0,7.2439029,47.1402077
BNA,10.0,44.7364245,35.5710071
BTR,15.0,35.6826178,32.9956392
BUF,1.0,-78.73075229745353,42.9402016
CHS,2.0,-92.876885,40.729827
CLE,3.0,-84.1566341,39.0678155
CLT,6.0,-71.332733,42.463107
CMH,3.0,-93.1047756,37.6435334
COS,3.0,1.568609,42.9768891
CPR,15.0,-82.583211,34.642867
CRP,17.0,-95.68595469270475,43.87528545
CVG,3.0,10.927840369587262,44.6204085
DCA,0.0,-77.0460178,38.8530365
DEN,71.0,-104.68536732610298,39.8606676
DFW,48.0,-97.052651,32.8169726
DTW,7.0,25.35,11.433333
ECP,1.0,-74.664062,40.33138
ELP,48.0,6.6432482,52.8820781
GJT,9.0,-108.52444920306618,39.1234158
HRL,17.0,76.5120396,10.3528744
IAD,92.0,-43.3744102,-21.7788848
IAH,350.0,-79.6311401,43.485555
ICT,48.0,11.1712504,10.3026067
IND,1.0,-86.1746933,40.3270127
JAX,2.0,3.6168847,45.1683631
LFT,6.0,-122.0019921,37.3871815
LGA,43.0,24.0216384,42.8814427
LIT,13.0,-96.6719618,35.3481286
MAF,14.0,55.4444722,-21.099332
MCI,8.0,11.392882331230885,47.26281635
MEM,6.0,-100.7712354,46.8397434
MFE,21.0,-82.4789063,38.4100884
MKE,0.0,15.115839336574236,48.8638011
MSP,1.0,57.1743114,50.2863237
MSY,3.0,138.58985442726532,-34.925185299999995
MTJ,1.0,-8.942661,38.69581
OKC,37.0,22.866730976243858,43.9818686
OMA,0.0,-7.3029907,54.5992486
ORF,5.0,-76.20229629965002,36.8946697
PHX,20.0,-112.36551,33.409092
PIT,3.0,-1.1063789,44.4765421
PNS,0.0,18.23618521690468,49.8044351
PWM,3.0,57.5610161,26.9297693
RDU,7.0,-78.79765,35.870371
ROC,0.0,-77.67269338979611,43.1161699
SAT,16.0,-7.7336741,40.7426067
SAV,18.0,30.645786,37.765446
SDF,24.0,48.5279462,34.7903513
SGF,3.0,3.8523111,43.5756415
SLC,4.0,-51.20556320285798,-30.044138
STL,0.0,-90.37047024952082,38.74962725
SYR,4.0,43.166667,19.166667
TUL,33.0,1.7706797,45.2678347
TUS,4.0,59.5169387,36.4833014
XNA,12.0,-94.30231731247596,36.279381150000006
ALB,2.0,-115.002136,55.001251
ATL,4.0,-84.42927118585675,33.63779875
AUS,1.0,-97.66500963529676,30.19348925
AVL,3.0,15.422190596309871,47.0795199
BDL,4.0,4.5322123,36.4636178
BGR,4.0,-68.798961,44.827739
BHM,8.0,19.14518437848014,50.2917643
BNA,24.0,44.7364245,35.5710071
BOS,119.0,22.8374152,45.7520158
BTV,5.0,9.7499395,47.4721844
BUF,12.0,-78.73075229745353,42.9402016
BWI,3.0,4.1203454,12.7229649
CAE,1.0,-72.635583,42.2040159
CHA,0.0,91.5017422,29.7583709
